,last_url_element,counts
48868,VACCINE.2015.12.057,1
48869,TRIPLEO.2009.08.019,1
48870,PONE.0171072,1
48871,PCBI.1002927,1
48872,T091533,1
48873,M400516-JLR200,1
48874,XPRO.2020.100043,1
48875,B00119439,1
48876,PONE.0099870,1
48877,PONE.0149778,1
48878,PONE.0173168,1
48879,RA117.000147,1
48880,M110.155267,1
48881,EFSA.2016.4493,1
48882,A.38401,1
48883,YGENO.2019.12.014,1
48884,ONC.1207372,1
48885,YGENO.2004.02.010,1
48886,PONE.0030151,1
48887,SC.3101870,1
48888,AAA3487,1
48889,B00011016,1
48890,UCL.2019.09.002,1
48891,BJC.6600855,1
48892,V23.I48.8533,1
48893,VACCINE.2020.01.026,1
48894,WASMAN.2018.12.039,1
48895,JSGI.2004.02.003,1
48896,KJ00004808380,1
48897,VIROL.2014.03.015,1
48898,YHBEH.2011.07.007,1
48899,IJGO.2012.05.015,1
48900,M009020200,1
48901,PONE.0035873,1
48902,YGENO.2007.02.007,1
48903,PONE.0031229,1
48904,YMETH.2020.06.013,1
48905,M109.030270,1
48906,PONE.0037257,1
48907,PONE.0018277,1
48908,YRTPH.2015.05.010,1
48909,M105033200,1
48910,sr.199.202.2005,1
48911,VPH.2014.12.002,1
48912,M707568200,1
48913,PNTD.0002337,1
48914,XxHm0eeIY4c,1
48915,PONE.0076730,1
48916,V20.I42.15845,1
48917,VACCINE.2013.01.050,1
48918,PONE.0025146,1
48919,YPMED.2012.04.018,1
48920,YRTPH.2017.08.010,1
48921,YMETH.2009.02.001,1
48922,PONE.0006387,1
48923,TRC.2016.02.005,1
48924,WNEU.2019.06.080,1
48925,YHBEH.2013.10.003,1
48926,VETPAR.2012.09.018,1
48927,KJ00004622850,1
48928,PONE.0049531,1
48929,FEBSLET.2006.07.009,1
48930,IJGO.2009.11.028,1
48931,PONE.0072767,1
48932,YEBEH.2014.10.031,1
48933,PONE.0174473,1
48934,TRANSPROCEED.2018.02.185,1
48935,TRSL.2012.10.002,1
48936,V68I1.18294,1
48937,TVJL.2013.11.020,1
48938,TTBDIS.2020.101627,1
48939,PONE.0137085,1
48940,EFSA.2015.4027,1
48941,PONE.0114025,1
48942,lei:1939-12-01;1827,1
48943,PONE.0040765,1
48944,PONE.0019795,1
48945,M210628200,1
48946,ONC.1207196,1
48947,UROLOGY.2010.12.058,1
48948,J591000,1
48949,YEXCR.2014.12.001,1
48950,lei:1967-02-15;172,1
48951,TITLE.12525,1
48952,M401530200,1
48953,TRSTMH.2009.02.003,1
48954,FEBSLET.2006.03.022,1
48955,ULTRASMEDBIO.2005.06.006,1
48956,PONE.0024112,1
48957,L2.618,1
48958,FEBSLET.2012.11.005,1
48959,B00161437,1
48960,VACCINE.2008.09.095,1
48961,YPMED.2016.11.015,1
48962,PONE.0179849,1
48963,YGYNO.2019.09.008,1
48964,YPMED.2016.10.009,1
48965,VACCINE.2005.01.096,1
48966,PONE.0020568,1
48967,%2Bvon%2Bcarben%252C%2Bjohann%2Bfreiherr%2Bvon,1
48968,VIRUSRES.2007.09.011,1
48969,PONE.0102703,1
48970,lei:1943-10-27;5934,1
48971,A.37188,1
48972,PONE.0093255,1
48973,ULTRASMEDBIO.2006.06.003,1
48974,IJO.0803542,1
48975,PONE.0137102,1
48976,PONE.0095449,1
48977,YEBEH.2018.06.015,1
48978,M405799200,1
48979,B00127700,1
48980,PONE.0127687,1
48981,M109048200,1
48982,M700916200,1
48983,PONE.0020633,1
48984,YGCEN.2010.10.011,1
48985,PONE.0155045,1
48986,B00198215,1
48987,YMETH.2013.09.008,1
48988,ONC.1207768,1
48989,VPOA.2018.100001,1
48990,TRAC.2016.04.009,1
48991,TRANSPROCEED.2012.01.019,1
48992,YJMCC.2014.05.017,1
48993,PONE.0154746,1
48994,PONE.0177427,1
48995,YHBEH.2019.02.015,1
48996,M111.312959,1
48997,M102794200,1
48998,PONE.0000522,1
48999,WHI.2009.03.008,1
49000,PONE.0073694,1
49001,M110.147843,1
49002,C600270200,1
49003,PONE.0115299,1
49004,M102789200,1
49005,PONE.0140786,1
49006,M.02408,1
49007,PGEN.1006449,1
49008,ZOOL.2011.09.003,1
49009,B00057863,1
49010,EFSA.2009.1137,1
49011,YHBEH.2018.11.006,1
49012,PONE.0095783,1
49013,WOMBI.2019.03.008,1
49014,PCAN.4500960,1
49015,dz:80,1
49016,PONE.0042799,1
49017,BJP.0704597,1
49018,M508684200,1
49019,+Luckey%22&searchType=basic&sequence=0&words=Eunice+Luckey+W&page=1,1
49020,WATRES.2012.06.024,1
49021,a6205.v1,1
49022,lei:1945-05-03;7519,1
49023,YDBIO.2006.06.045,1
49024,VISRES.2015.05.018,1
49025,PGEN.1005436,1
49026,UROLOGY.2003.11.036,1
49027,PONE.0023105,1
49028,PONE.0051391,1
49029,lei:1945-11-28;8243,1
49030,A201207_085558_sex_sub,1
49031,html#flac_1_0,1
49032,WNEU.2019.06.171,1
49033,PONE.0143208,1
49034,PONE.0092058,1
49035,KJ00002992779,1
49036,T070128,1
49037,html#the-i-element,1
49038,YDBIO.2010.08.032,1
49039,VACCINE.2003.11.041,1
49040,PONE.0064195,1
49041,SC.3101305,1
49042,PONE.0125698,1
49043,YMGME.2014.01.014,1
49044,PONE.0055152,1
49045,B00160831,1
49046,PONE.0144044,1
49047,lei:1942-11-20;4980,1
49048,GT.3301842,1
49049,YMBEN.2020.09.010,1
49050,M106719200,1
49051,V10.I14.2082,1
49052,WATRES.2019.07.002,1
49053,ULTSONCH.2008.02.005,1
49054,NEUCOM.2013.09.055,1
49055,WATRES.2020.115865,1
49056,M112.388157,1
49057,PONE.0031341,1
49058,YMETH.2014.02.003,1
49059,PONE.0082042,1
49060,BJC.6600470,1
49061,M112.356261,1
49062,A.33774,1
49063,YDBIO.2010.07.020,1
49064,YDBIO.2019.03.017,1
49065,YEBEH.2016.04.008,1
49066,M408278200,1
49067,PONE.0166363,1
49068,M046755,1
49069,UROLONC.2014.08.001,1
49070,PONE.0167392,1
49071,PONE.0067251,1
49072,IJO.0803298,1
49073,M700282-MCP200,1
49074,scand.24-2183,1
49075,A2282250,1
49076,YGCEN.2007.01.003,1
49077,V11.I44.6981,1
49078,v14i1.527,1
49079,C100693200,1
49080,PONE.0104756,1
49081,M116.719856,1
49082,WASMAN.2017.11.048,1
49083,AAF5466,1
49084,M209443200,1
49085,B00171656,1
49086,YMPEV.2006.03.020,1
49087,PONE.0073296,1
49088,WNEU.2019.03.261,1
49089,TRANSPROCEED.2008.06.007,1
49090,V21.I16.4802,1
49091,PONE.0052496,1
49092,M116.737395,1
49093,B00056681,1
49094,LEU.2403592,1
49095,ULTRAS.2015.05.008,1
49096,WNEU.2010.03.032,1
49097,PONE.0023436,1
49098,KJ00001078065,1
49099,TRANON.2020.100805,1
49100,B00115623,1
49101,entomol.28.1.217-220,1
49102,a6551.v1,1
49103,C000266200,1
49104,OTOHNS.2006.11.036,1
49105,PONE.0022865,1
49106,VIROL.2015.07.012,1
49107,M007908200,1
49108,V12I4.3478,1
49109,VASCN.2015.09.006,1
49110,VETMIC.2019.108483,1
49111,BMT.1705888,1
49112,FEBSLET.2014.01.012,1
49113,PONE.0003706,1
49114,B00186367,1
49115,B.32989,1
49116,PONE.0105224,1
49117,YMSSP.2016.08.038,1
49118,JASMS.2004.08.013,1
49119,PONE.0011301,1
49120,YMETH.2008.10.013,1
49121,VETIMM.2016.05.006,1
49122,ULTRASMEDBIO.2015.03.009,1
49123,WNEU.2019.05.158,1
49124,VACCINE.2013.08.079,1
49125,JFP-11-376,1
49126,ULTRASMEDBIO.2020.08.023,1
49127,B.21426,1
49128,M002428,1
49129,YMETH.2015.03.008,1
49130,PONE.0034841,1
49131,TRANSPROCEED.2008.05.029,1
49132,a8091.v1,1
49133,YPMED.2004.05.003,1
49134,AAN8291,1
49135,VETIMM.2011.09.002,1
49136,PONE.0134279,1
49137,B00150442,1
49138,YGYNO.2013.07.105,1
49139,ONC.1206308,1
49140,PONE.0080047,1
49141,B00071749,1
49142,PONE.0129887,1
49143,PONE.0019932,1
49144,PONE.0113536,1
49145,JEA.7500218,1
49146,PGEN.1003722,1
49147,EFSA.2008.848,1
49148,PONE.0119653,1
49149,PONE.0066855,1
49150,PONE.0012272,1
49151,B.30695,1
49152,PONE.0173528,1
49153,PONE.0011272,1
49154,lei:1941-07-01;3380,1
49155,ULTRAS.2016.03.017,1
49156,VHRI.2016.07.011,1
49157,FEBSLET.2008.01.066,1
49158,WASMAN.2010.08.015,1
49159,PONE.0001394,1
49160,PONE.0114329,1
49161,s4-28.166.403,1
49162,PONE.0110595,1
49163,VETMIC.2010.07.014,1
49164,YGYNO.2013.04.053,1
49165,WOMBI.2017.11.008,1
49166,PONE.0017356,1
49167,TTBDIS.2017.09.005,1
49168,M113.481283,1
49169,B00097493,1
49170,PONE.0117688,1
49171,TRANSPROCEED.2014.09.165,1
49172,FEBSLET.2015.08.038,1
49173,B00168921,1
49174,A.222,1
49175,T2070783,1
49176,YFRNE.2010.06.003,1
49177,PBIO.1002345,1
49178,XPHS.2016.08.001,1
49179,B.32569,1
49180,TVJL.2012.09.007,1
49181,PONE.0186521,1
49182,VETIMM.2009.11.012,1
49183,PONE.0022522,1
49184,IJO.0802998,1
49185,TRIPLEO.2008.04.005,1
49186,PONE.0036572,1
49187,lei:1945-03-08;7363,1
49188,M110.177360,1
49189,v33.iss2.2011.209,1
49190,WNEU.2018.06.017,1
49191,PONE.0181805,1
49192,KJ00001078479,1
49193,UROLOGY.2011.04.016,1
49194,UROLONC.2010.10.011,1
49195,M706415200,1
49196,PGEN.1006137,1
49197,ULTSONCH.2019.104618,1
49198,PONE.0135485,1
49199,M117.803270,1
49200,M.00302-056,1
49201,VACCINE.2019.09.052,1
49202,PONE.0057793,1
49203,V72I0.20992,1
49204,T048516,1
49205,VAA.2016.08.011,1
49206,PONE.0182737,1
49207,M205402200,1
49208,PONE.0097819,1
49209,WHI.2006.12.002,1
49210,YGYNO.2011.09.026,1
49211,PONE.0105617,1
49212,VACCINE.2009.12.074,1
49213,EFSA.2010.1819,1
49214,JASMS.2005.12.016,1
49215,VETMIC.2014.05.005,1
49216,YGENO.2020.02.004,1
49217,VETPAR.2013.09.024,1
49218,M115.669838,1
49219,M313579200,1
49220,TVJL.2008.11.012,1
49221,V4I0.22482,1
49222,B00113430,1
49223,V3I0.5715,1
49224,VPH.2006.02.004,1
49225,CYTO.2016.01.006,1
49226,PONE.0098876,1
49227,B.10756,1
49228,TPJ.6500048,1
49229,TRANSCI.2015.06.002,1
49230,YGYNO.2008.09.009,1
49231,M109.055178,1
49232,asp@PageID%3D302037&SportID%3D302&Personid%3D1624860&TaalCode%3D2&StyleID%3D0&Cache%3D2.html,1
49233,PONE.0029105,1
49234,PONE.0186816,1
49235,VETPAR.2019.108931,1
49236,lei:1942-12-15;5091,1
49237,VACCINE.2013.12.049,1
49238,UROLOGY.2009.05.030,1
49239,M004748200,1
49240,PONE.0029218,1
49241,PONE.0018101,1
49242,YRTPH.2016.06.017,1
49243,PONE.0049751,1
49244,EFSA.2006.332,1
49245,PONE.0048702,1
49246,M007983200,1
49247,PONE.0180467,1
49248,PCBI.1003511,1
49249,PONE.0059568,1
49250,PMED.1001138,1
49251,PONE.0126819,1
49252,PONE.0001239,1
49253,FEBSLET.2006.09.016,1
49254,ritter.3,1
49255,PONE.0148394,1
49256,PONE.0050942,1
49257,M117.776443,1
49258,BDJ.4813842,1
49259,WATRES.2019.115158,1
49260,UROLONC.2020.08.018,1
49261,VACCINE.2014.06.005,1
49262,B00110238,1
49263,py#L854,1
49264,IJGO.2006.02.025,1
49265,TET.2011.09.099,1
49266,PGEN.1003263,1
49267,M113.510578,1
49268,TRIPLEO.2009.08.008,1
49269,PONE.0001834,1
49270,PONE.0033051,1
49271,PONE.0022703,1
49272,YPMED.2014.01.008,1
49273,PONE.0005566,1
49274,PONE.0113252,1
49275,M.00289-020,1
49276,M101852200,1
49277,TRRE.2020.100542,1
49278,PONE.0108408,1
49279,PONE.0018986,1
49280,ULTRASMEDBIO.2020.06.013,1
49281,EYE.6701930,1
49282,BDJ.4800070,1
49283,M102151200,1
49284,ULTRAMIC.2015.07.001,1
49285,PONE.0096113,1
49286,VACCINE.2020.08.030,1
49287,PONE.0163012,1
49288,B00036903,1
49289,TSF.2011.09.026,1
49290,AAL2887,1
49291,B00064704,1
49292,WOMBI.2018.10.002,1
49293,WNEU.2018.02.099,1
49294,PONE.0121315,1
49295,VACCINE.2005.04.037,1
49296,TVJL.2011.10.019,1
49297,B00126508,1
49298,M112.402347,1
49299,PONE.0154267,1
49300,VETPAR.2018.02.007,1
49301,PONE.0032148,1
49302,YMPEV.2009.10.021,1
49303,YEBEH.2019.02.016,1
49304,BPG.2003.10.002,1
49305,V12.I26.4191,1
49306,PONE.0035356,1
49307,UROLOGY.2014.12.021,1
49308,PGEN.1003339,1
49309,B00137578,1
49310,PONE.0124782,1
49311,MP.4000867,1
49312,PONE.0107720,1
49313,ONC.1210834,1
49314,YDBIO.2004.05.021,1
49315,WASMAN.2009.04.007,1
49316,T084698,1
49317,WATRES.2019.115072,1
49318,TRANSPROCEED.2017.11.024,1
49319,VPRSR.2018.09.009,1
49320,TRIPLEO.2005.11.006,1
49321,VASCN.2013.07.001,1
49322,PONE.0016156,1
49323,YMPEV.2018.09.001,1
49324,MP.4001790,1
49325,YEBEH.2014.05.009,1
49326,PONE.0077260,1
49327,YJMCC.2009.09.016,1
49328,WOMBI.2020.03.003,1
49329,YGCEN.2008.07.010,1
49330,AORN.2017.07.002,1
49331,PONE.0159966,1
49332,YJMCC.2015.08.015,1
49333,A.34884,1
49334,WNEU.2020.09.165,1
49335,ULTSONCH.2009.09.001,1
49336,ULTRAMIC.2004.01.011,1
49337,PONE.0012769,1
49338,V8I1.1651,1
49339,MP.4001121,1
49340,YHBEH.2015.08.012,1
49341,M808334200,1
49342,VISRES.2015.05.012,1
49343,a0527.v1,1
49344,PONE.0180981,1
49345,PONE.0007346,1
49346,WATRES.2012.04.002,1
49347,M111872200,1
49348,PONE.0063475,1
49349,M606940200,1
49350,WNEU.2019.08.251,1
49351,YEXMP.2011.04.012,1
49352,YEXMP.2016.12.002,1
49353,PCBI.1002124,1
49354,PGEN.1006149,1
49355,FEBSLET.2010.03.008,1
49356,PONE.0143183,1
49357,PONE.0001164,1
49358,VETMIC.2008.03.005,1
49359,UROLOGY.2009.01.025,1
49360,PONE.0154764,1
49361,M000359200,1
49362,YGYNO.2017.07.119,1
49363,UROLONC.2011.02.015,1
49364,YGCEN.2020.113534,1
49365,M111.220285,1
49366,PONE.0076785,1
49367,UROLOGY.2006.07.010,1
49368,TRD.2013.08.001,1
49369,a489.cz,1
49370,TRANSPROCEED.2016.09.047,1
49371,LEU.2404037,1
49372,PONE.0040759,1
49373,lei:1939-11-21;1790,1
49374,WASMAN.2012.07.009,1
49375,B00164287,1
49376,entomol.7.1-2.55-176,1
49377,M009329200,1
49378,PONE.0034461,1
49379,M110.168468,1
49380,YMGME.2008.04.006,1
49381,M112.361311,1
49382,"_(Frank_Clifford),_1887-1947",1
49383,B00195357,1
49384,XPHS.2018.11.027,1
49385,lei:1945-09-24;7990,1
49386,TRANSPROCEED.2016.10.006,1
49387,ORTHRES.2004.05.002,1
49388,M.00473,1
49389,T046257,1
49390,FEBSLET.2013.06.001,1
49391,PONE.0034678,1
49392,JFMS.2010.10.003,1
49393,scand.13-0386,1
49394,M004902200,1
49395,PONE.0185123,1
49396,EJCN.1602857,1
49397,M709682200,1
49398,AAB3846,1
49399,GT.3301868,1
49400,BMT.1703398,1
49401,PONE.0080338,1
49402,PONE.0141837,1
49403,M112.394205,1
49404,R110.174797,1
49405,R800031200,1
49406,FEBSLET.2013.03.038,1
49407,EJCTS.2011.01.078,1
49408,_Stanceu,1
49409,AAA2543,1
49410,YEXMP.2010.12.007,1
49411,PONE.0047677,1
49412,M504720200,1
49413,WOMBI.2016.02.001,1
49414,B00039354,1
49415,PONE.0000576,1
49416,M116.748699,1
49417,ULTRAS.2018.06.008,1
49418,WASMAN.2019.07.006,1
49419,TVJL.2017.12.020,1
49420,VETMIC.2018.06.013,1
49421,YMPEV.2013.02.012,1
49422,EFSA.2015.4070,1
49423,reut,1
49424,PONE.0059110,1
49425,B00085306,1
49426,M411437200,1
49427,YDBIO.2018.07.003,1
49428,M607951200,1
49429,EYE.6700566,1
49430,PONE.0003927,1
49431,Xs84fDpKjIU,1
49432,A.20402,1
49433,TRIM.2014.09.005,1
49434,TRIPLEO.2009.12.016,1
49435,PONE.0112793,1
49436,FEBSLET.2006.02.048,1
49437,LEU.2405082,1
49438,T014155,1
49439,YDBIO.2011.06.029,1
49440,ULTRAS.2018.10.012,1
49441,PONE.0106659,1
49442,YRTPH.2013.08.003,1
49443,TVJL.2017.04.003,1
49444,PONE.0183226,1
49445,PONE.0033709,1
49446,PONE.0172338,1
49447,EFSA.2014.3513,1
49448,TUBE.2014.11.005,1
49449,M510454200,1
49450,PONE.0028925,1
49451,PONE.0012016,1
49452,B00162908,1
49453,M410181200,1
49454,PONE.0011469,1
49455,php#c15,1
49456,.15.1528Q,1
49457,PONE.0031383,1
49458,TRANSPROCEED.2011.09.073,1
49459,PPAT.1006326,1
49460,KJ00002992249,1
49461,YGCEN.2018.09.001,1
49462,PONE.0070344,1
49463,M109.075242,1
49464,PONE.0148094,1
49465,ULTRAS.2006.06.001,1
49466,YDBIO.2020.02.001,1
49467,UROLONC.2015.05.008,1
49468,B00101522,1
49469,T062654,1
49470,TRANSPROCEED.2008.06.063,1
49471,M011417200,1
49472,PONE.0121697,1
49473,PONE.0104257,1
49474,V22.I42.9333,1
49475,PBIO.0040090,1
49476,PONE.0161384,1
49477,YMPEV.2018.05.016,1
49478,tet.2008.01.090,1
49479,YDBIO.2017.12.015,1
49480,M202983200,1
49481,BMT.1703776,1
49482,V19I1.1815,1
49483,ULTSONCH.2008.12.012,1
49484,UROLOGY.2010.08.045,1
49485,OTOHNS.2007.03.033,1
49486,lei:1941-01-27;2992,1
49487,PONE.0107525,1
49488,B00052933,1
49489,YEXMP.2014.07.013,1
49490,M707865200,1
49491,AAC6759,1
49492,VIROL.2008.04.038,1
49493,YGENO.2019.09.010,1
49494,TRANSPROCEED.2010.09.026,1
49495,ULTRAMIC.2011.12.003,1
49496,IJIR.3900824,1
49497,PONE.0086444,1
49498,v15i1.932,1
49499,M106918200,1
49500,TRANSPROCEED.2014.07.050,1
49501,PONE.0047838,1
49502,FEBSLET.2010.04.037,1
49503,FSIGEN.2010.08.002,1
49504,T038124,1
49505,GT.3301225,1
49506,YPMED.2015.12.011,1
49507,ONC.1204879,1
49508,VACCINE.2014.08.040,1
49509,YMETH.2013.06.009,1
49510,no-1965.pdf,1
49511,PONE.0068927,1
49512,PONE.0163951,1
49513,PONE.0003516,1
49514,A.36043,1
49515,M049262,1
49516,PCBI.1003412,1
49517,FEBSLET.2011.07.043,1
49518,C.31349,1
49519,BMT.1705521,1
49520,YMBEN.2019.07.001,1
49521,PONE.0097504,1
49522,M115.687806,1
49523,XPHS.2019.10.023,1
49524,PONE.0102874,1
49525,WATRES.2009.03.015,1
49526,B00002705,1
49527,PONE.0146295,1
49528,M109.007278,1
49529,WAOJOU.2019.100079,1
49530,TVJL.2017.11.005,1
49531,ONC.1207136,1
49532,YMETH.2004.06.008,1
49533,PNTD.0003398,1
49534,jeantet13,1
49535,B00171909,1
49536,_Tulsi,1
49537,PONE.0109806,1
49538,PONE.0142321,1
49539,M.00302-005,1
49540,YEBEH.2017.09.015,1
49541,-Nemam-Ghafouri-dies-from-COVID-19-in-Sweden,1
49542,YEBEH.2015.06.026,1
49543,A.38370,1
49544,PONE.0135464,1
49545,YEBEH.2009.10.004,1
49546,Meola.1,1
49547,TSF.2007.03.166,1
49548,M002818200,1
49549,V9.I2.92,1
49550,EFSA.2015.4107,1
49551,PONE.0014206,1
49552,M210716200,1
49553,M312891200,1
49554,KJ00001077783,1
49555,M005437200,1
49556,UROLOGY.2008.07.060,1
49557,PONE.0174904,1
49558,WATRES.2020.116515,1
49559,PONE.0106625,1
49560,PONE.0075263,1
49561,M114.588384,1
49562,VISRES.2015.05.011,1
49563,PONE.0020328,1
49564,PONE.0105148,1
49565,PONE.0023002,1
49566,PONE.0190037,1
49567,B00173664,1
49568,scand.15-1188,1
49569,PONE.0023412,1
49570,VISRES.2007.01.031,1
49571,C100284200,1
49572,M707533200,1
49573,M113.504522,1
49574,GT.3302979,1
49575,UROLOGY.2006.01.052,1
49576,PNTD.0000606,1
49577,M300363-JLR200,1
49578,PCBI.1001051,1
49579,PONE.0067383,1
49580,PCBI.1003353,1
49581,M503518200,1
49582,M102136200,1
49583,YMTHE.2004.10.010,1
49584,TRANSPROCEED.2008.05.066,1
49585,PONE.0120919,1
49586,PONE.0116360,1
49587,ce68f056.html,1
49588,TRANON.2018.01.015,1
49589,PONE.0093637,1
49590,B00132058,1
49591,TRIPLEO.2004.08.033,1
49592,B00023271,1
49593,PONE.0174756,1
49594,BMT.1704019,1
49595,lei:1969-10-21;1050,1
49596,ULTRASMEDBIO.2017.07.004,1
49597,YGYNO.2017.04.024,1
49598,PONE.0126385,1
49599,EFSA.2009.1068,1
49600,YMGME.2011.10.001,1
49601,TRSL.2018.02.002,1
49602,M109.014837,1
49603,PONE.0117506,1
49604,AAF2669,1
49605,PGEN.1003146,1
49606,YRTPH.2020.104585,1
49607,VIBSPEC.2014.09.006,1
49608,WNEU.2018.08.100,1
49609,PONE.0111275,1
49610,TRANON.2014.11.005,1
49611,ULTSONCH.2013.08.014,1
49612,VIROL.2012.03.004,1
49613,YGENO.2018.11.013,1
49614,V21.I6.1887,1
49615,M900045-MCP200,1
49616,YGCEN.2020.113592,1
49617,WNEU.2016.01.051,1
49618,YEXCR.2006.02.021,1
49619,_Bull,1
49620,M004249200,1
49621,PONE.0063169,1
49622,TRANSPROCEED.2015.10.052,1
49623,YDBIO.2012.05.038,1
49624,FEBSLET.2013.06.055,1
49625,YPMED.2016.05.008,1
49626,PONE.0083952,1
49627,M900030-MCP200,1
49628,KJ00005124833,1
49629,PPAT.1002174,1
49630,PONE.0154572,1
49631,PONE.0144026,1
49632,M704867200,1
49633,M007378200,1
49634,B00018200,1
49635,M803077200,1
49636,BMT.1702222,1
49637,PONE.0077789,1
49638,PGEN.1003448,1
49639,ULTRAMIC.2017.07.021,1
49640,adriansearle,1
49641,T097364,1
49642,M703619200,1
49643,B00160376,1
49644,B.31045,1
49645,a5389.v1,1
49646,VACCINE.2004.10.018,1
49647,M111.224014,1
49648,PONE.0113291,1
49649,ULTRAMIC.2005.06.004,1
49650,T003276,1
49651,M109.077925,1
49652,YMGMR.2017.03.003,1
49653,PPAT.1001024,1
49654,PONE.0158138,1
49655,PONE.0055568,1
49656,NPP.1301194,1
49657,JHH.1001586,1
49658,M109.023721,1
49659,PONE.0023353,1
49660,PONE.0011756,1
49661,VISRES.2006.01.003,1
49662,M310067200,1
49663,VPH.2014.04.007,1
49664,M509188200,1
49665,PONE.0022323,1
49666,VIROL.2016.12.017,1
49667,PONE.0079708,1
49668,V106I11%2F12.466,1
49669,JASMS.2005.11.015,1
49670,a10123.v1,1
49671,YDBIO.2011.05.659,1
49672,B00061960,1
49673,PONE.0069596,1
49674,YGYNO.2007.08.066,1
49675,BDJ.2016.263,1
49676,WATRES.2020.116529,1
49677,PONE.0079230,1
49678,PONE.0173316,1
49679,WATRES.2010.08.046,1
49680,PONE.0032922,1
49681,YGENO.2020.05.025,1
49682,YEBEH.2012.07.021,1
49683,TRIPLEO.2004.08.028,1
49684,YJMCC.2006.09.016,1
49685,PONE.0129851,1
49686,V20.I42.15867,1
49687,A.33586,1
49688,PONE.0006919,1
49689,PONE.0019191,1
49690,B00077839,1
49691,TRSL.2009.09.007,1
49692,TREE.2017.03.002,1
49693,M300131-MCP200,1
49694,_Bickerdyke,1
49695,YGENO.2003.10.008,1
49696,O_280,1
49697,EFSA.2012.2831,1
49698,pcbi.1002446,1
49699,htm#GuillaumeLusignanValencedied12941296,1
49700,PONE.0092234,1
49701,XPHS.2016.05.012,1
49702,PONE.0054313,1
49703,YGYNO.2014.10.030,1
49704,EFSA.2014.3900,1
49705,v27i2.50676,1
49706,YDBIO.2017.08.021,1
49707,B00119362,1
49708,PONE.0123535,1
49709,M109266200,1
49710,C200005200,1
49711,BJC.6601731,1
49712,VIRUSRES.2020.198111,1
49713,PONE.0164681,1
49714,V11.I41.6560,1
49715,PPAT.1000209,1
49716,PONE.0177589,1
49717,PONE.0150630,1
49718,PONE.0168307,1
49719,PONE.0153228,1
49720,py#L543,1
49721,WNEU.2016.05.087,1
49722,PGEN.1005288,1
49723,WASMAN.2013.03.027,1
49724,YGYNO.2017.05.028,1
49725,A.35823,1
49726,B00178859,1
49727,GT.3301879,1
49728,TRIPLEO.2008.11.017,1
49729,WATRES.2010.07.050,1
49730,post,1
49731,M111.326850,1
49732,PONE.0099018,1
49733,PONE.0142698,1
49734,PONE.0132418,1
49735,GT.3302207,1
49736,PONE.0000971,1
49737,M310163200,1
49738,M113.531335,1
49739,htm#Bogforumdebut,1
49740,PONE.0036824,1
49741,A.22053,1
49742,TSF.2016.09.008,1
49743,PONE.0185860,1
49744,M510163200,1
49745,PONE.0024310,1
49746,VACCINE.2011.08.021,1
49747,WNEU.2011.11.020,1
49748,TTBDIS.2018.06.008,1
49749,VASCN.2007.02.001,1
49750,PONE.0030904,1
49751,PONE.0054097,1
49752,VACCINE.2014.08.087,1
49753,A3241,1
49754,PONE.0134462,1
49755,PONE.0060833,1
49756,TRANSPROCEED.2013.11.112,1
49757,PONE.0060832,1
49758,PONE.0071564,1
49759,UROLOGY.2010.06.006,1
49760,PONE.0113690,1
49761,shatteredpixeldungeon,1
49762,YGYNO.2012.03.010,1
49763,WASMAN.2013.01.029,1
49764,JFP-10-571,1
49765,XPHS.2017.07.008,1
49766,YEXMP.2008.09.005,1
49767,D886,1
49768,TSF.2011.03.136,1
49769,lei:1945-12-17;8392,1
49770,C000639200,1
49771,PONE.0025293,1
49772,FEBSLET.2008.01.009,1
49773,PONE.0088432,1
49774,M702982200,1
49775,PONE.0151395,1
49776,M410235200,1
49777,PONE.0002634,1
49778,YEBEH.2018.01.028,1
49779,B00091400,1
49780,B00123284,1
49781,YEBEH.2017.03.020,1
49782,M809233200,1
49783,M109.062844,1
49784,B00102046,1
49785,PONE.0040844,1
49786,B00153806,1
49787,M706981200,1
49788,IJGO.2008.12.016,1
49789,ZOOL.2007.08.002,1
49790,PONE.0010814,1
49791,YMETH.2018.09.009,1
49792,A.31088,1
49793,EFSA.2013.3156,1
49794,PONE.0023577,1
49795,UROLOGY.2004.02.013,1
49796,PONE.0092268,1
49797,PONE.0151908,1
49798,B.30531,1
49799,WASMAN.2018.11.030,1
49800,YMBEN.2005.08.002,1
49801,B.31064,1
49802,M500657200,1
49803,PONE.0066519,1
49804,PONE.0002653,1
49805,YPMED.2014.12.022,1
49806,PONE.0023978,1
49807,PONE.0079610,1
49808,UROLOGY.2010.04.068,1
49809,PONE.0079749,1
49810,OTOHNS.2008.11.006,1
49811,B00183307,1
49812,PONE.0139469,1
49813,PONE.0116171,1
49814,TRANSPROCEED.2011.01.183,1
49815,com-1461719483.pdf,1
49816,HKMS000005:km0000nph2,1
49817,T022253,1
49818,M110.104786,1
49819,B00039300,1
49820,ULTRAMIC.2017.06.022,1
49821,EFSA.2010.1790,1
49822,PONE.0070303,1
49823,YEXCR.2013.02.012,1
49824,TRANON.2018.11.016,1
49825,T053394,1
49826,WROA.2018.09.002,1
49827,M007262200,1
49828,KJ00001078898,1
49829,VASCN.2016.09.002,1
49830,V9.30421,1
49831,PONE.0121529,1
49832,A4807,1
